12/29/2016,1482969600,8.24
12/30/2016,1483056000,8.17
12/31/2016,1483142400,8.04
1/1/2017,1483228800,8.15
1/2/2017,1483315200,8.33
1/3/2017,1483401600,9.68
1/4/2017,1483488000,10.91
1/5/2017,1483574400,10.19
1/6/2017,1483660800,10.07
1/7/2017,1483747200,9.80
1/8/2017,1483833600,10.29
1/9/2017,1483920000,10.23
1/10/2017,1484006400,10.56
1/11/2017,1484092800,9.81
1/12/2017,1484179200,9.80
1/13/2017,1484265600,9.76
1/14/2017,1484352000,9.77
1/15/2017,1484438400,9.85
1/16/2017,1484524800,9.59
1/17/2017,1484611200,10.15
1/18/2017,1484697600,10.19
1/19/2017,1484784000,10.41
1/20/2017,1484870400,10.59
1/21/2017,1484956800,10.93
1/22/2017,1485043200,10.69
1/23/2017,1485129600,10.77
1/24/2017,1485216000,10.51
1/25/2017,1485302400,10.50
1/26/2017,1485388800,10.65
1/27/2017,1485475200,10.50
1/28/2017,1485561600,10.53
1/29/2017,1485648000,10.47
1/30/2017,1485734400,10.55
1/31/2017,1485820800,10.70
2/1/2017,1485907200,10.71
2/2/2017,1485993600,10.79
2/3/2017,1486080000,10.94
2/4/2017,1486166400,11.32
2/5/2017,1486252800,11.21
2/6/2017,1486339200,11.32
2/7/2017,1486425600,11.44
2/8/2017,1486512000,11.39
2/9/2017,1486598400,10.93
2/10/2017,1486684800,11.32
2/11/2017,1486771200,11.41
2/12/2017,1486857600,11.40
2/13/2017,1486944000,11.39
2/14/2017,1487030400,12.99
2/15/2017,1487116800,12.96
2/16/2017,1487203200,12.95
2/17/2017,1487289600,12.73
2/18/2017,1487376000,12.83
2/19/2017,1487462400,12.83
2/20/2017,1487548800,12.49
2/21/2017,1487635200,12.79
2/22/2017,1487721600,12.71
2/23/2017,1487808000,13.16
2/24/2017,1487894400,13.13
2/25/2017,1487980800,13.56
2/26/2017,1488067200,14.59
2/27/2017,1488153600,15.53
2/28/2017,1488240000,15.88
3/1/2017,1488326400,17.54
3/2/2017,1488412800,19.06
3/3/2017,1488499200,19.47
3/4/2017,1488585600,18.57
3/5/2017,1488672000,19.26
3/6/2017,1488758400,19.67
3/7/2017,1488844800,18.91
3/8/2017,1488931200,16.53
3/9/2017,1489017600,17.71
3/10/2017,1489104000,19.18
3/11/2017,1489190400,21.40
3/12/2017,1489276800,23.27
3/13/2017,1489363200,28.43
3/14/2017,1489449600,28.63
3/15/2017,1489536000,35.04
3/16/2017,1489622400,45.29
3/17/2017,1489708800,44.54
3/18/2017,1489795200,34.03
3/19/2017,1489881600,43.16
3/20/2017,1489968000,42.30
3/21/2017,1490054400,42.59
3/22/2017,1490140800,41.55
3/23/2017,1490227200,43.18
3/24/2017,1490313600,53.50
3/25/2017,1490400000,50.74
3/26/2017,1490486400,50.51
3/27/2017,1490572800,49.00
3/28/2017,1490659200,50.21
3/29/2017,1490745600,52.98
3/30/2017,1490832000,51.77
3/31/2017,1490918400,49.86
4/1/2017,1491004800,50.56
4/2/2017,1491091200,48.53
4/3/2017,1491177600,44.16
4/4/2017,1491264000,44.44
4/5/2017,1491350400,45.10
4/6/2017,1491436800,43.22
4/7/2017,1491523200,42.30
4/8/2017,1491609600,44.45
4/9/2017,1491696000,43.87
4/10/2017,1491782400,43.92
4/11/2017,1491868800,43.95
4/12/2017,1491955200,46.63
4/13/2017,1492041600,50.26
4/14/2017,1492128000,47.92
4/15/2017,1492214400,49.34
4/16/2017,1492300800,48.64
4/17/2017,1492387200,48.65
4/18/2017,1492473600,49.88
4/19/2017,1492560000,47.88
4/20/2017,1492646400,49.36
4/21/2017,1492732800,48.26
4/22/2017,1492819200,48.41
4/23/2017,1492905600,48.79
4/24/2017,1492992000,49.94
4/25/2017,1493078400,50.11
4/26/2017,1493164800,53.28
4/27/2017,1493251200,63.10
4/28/2017,1493337600,72.42
4/29/2017,1493424000,69.85
4/30/2017,1493510400,79.83
5/1/2017,1493596800,77.53
5/2/2017,1493683200,77.25
5/3/2017,1493769600,80.37
5/4/2017,1493856000,94.55
5/5/2017,1493942400,90.79
5/6/2017,1494028800,94.82
5/7/2017,1494115200,90.46
5/8/2017,1494201600,88.39
5/9/2017,1494288000,86.27
5/10/2017,1494374400,87.83
5/11/2017,1494460800,88.20
5/12/2017,1494547200,85.15
5/13/2017,1494633600,87.96
5/14/2017,1494720000,88.72
5/15/2017,1494806400,90.32
5/16/2017,1494892800,87.80
5/17/2017,1494979200,86.98
5/18/2017,1495065600,95.88
5/19/2017,1495152000,124.38
5/20/2017,1495238400,123.06
5/21/2017,1495324800,148.00
5/22/2017,1495411200,160.39
5/23/2017,1495497600,169.50
5/24/2017,1495584000,193.03
5/25/2017,1495670400,177.33
5/26/2017,1495756800,162.83
5/27/2017,1495843200,156.63
5/28/2017,1495929600,172.86
5/29/2017,1496016000,194.17
5/30/2017,1496102400,228.58
5/31/2017,1496188800,228.64
6/1/2017,1496275200,220.70
6/2/2017,1496361600,222.04
6/3/2017,1496448000,224.30
6/4/2017,1496534400,244.96
6/5/2017,1496620800,247.75
6/6/2017,1496707200,264.26
6/7/2017,1496793600,255.77
6/8/2017,1496880000,259.41
6/9/2017,1496966400,279.11
6/10/2017,1497052800,335.95
6/11/2017,1497139200,339.68
6/12/2017,1497225600,394.66
6/13/2017,1497312000,388.09
6/14/2017,1497398400,343.84
6/15/2017,1497484800,344.68
6/16/2017,1497571200,353.61
6/17/2017,1497657600,368.10
6/18/2017,1497744000,351.53
6/19/2017,1497830400,358.20
6/20/2017,1497916800,350.53
6/21/2017,1498003200,325.30
6/22/2017,1498089600,320.97
6/23/2017,1498176000,326.85
6/24/2017,1498262400,304.54
6/25/2017,1498348800,279.36
6/26/2017,1498435200,253.68
6/27/2017,1498521600,286.14
6/28/2017,1498608000,315.86
6/29/2017,1498694400,292.90
6/30/2017,1498780800,280.68
7/1/2017,1498867200,261.00
7/2/2017,1498953600,283.99
7/3/2017,1499040000,276.41
7/4/2017,1499126400,269.05
7/5/2017,1499212800,266.00
7/6/2017,1499299200,265.88
7/7/2017,1499385600,240.94
7/8/2017,1499472000,245.67
7/9/2017,1499558400,237.72
7/10/2017,1499644800,205.76
7/11/2017,1499731200,190.55
7/12/2017,1499817600,224.15
7/13/2017,1499904000,205.41
7/14/2017,1499990400,197.14
7/15/2017,1500076800,169.10
7/16/2017,1500163200,155.42
7/17/2017,1500249600,189.97
7/18/2017,1500336000,227.09
7/19/2017,1500422400,194.41
7/20/2017,1500508800,226.33
7/21/2017,1500595200,216.33
7/22/2017,1500681600,230.47
7/23/2017,1500768000,228.32
7/24/2017,1500854400,225.48
7/25/2017,1500940800,203.59
7/26/2017,1501027200,202.88
7/27/2017,1501113600,202.93
7/28/2017,1501200000,191.21
7/29/2017,1501286400,206.14
7/30/2017,1501372800,196.78
7/31/2017,1501459200,201.33
8/1/2017,1501545600,225.90
8/2/2017,1501632000,218.12
8/3/2017,1501718400,224.39
8/4/2017,1501804800,220.60
8/5/2017,1501891200,253.09
8/6/2017,1501977600,264.56
8/7/2017,1502064000,269.94
8/8/2017,1502150400,296.51
8/9/2017,1502236800,295.28
8/10/2017,1502323200,298.28
8/11/2017,1502409600,309.32
8/12/2017,1502496000,308.02
8/13/2017,1502582400,296.62
8/14/2017,1502668800,299.16
8/15/2017,1502755200,286.52
8/16/2017,1502841600,301.38
8/17/2017,1502928000,300.30
8/18/2017,1503014400,292.62
8/19/2017,1503100800,293.02
8/20/2017,1503187200,298.20
8/21/2017,1503273600,321.85
8/22/2017,1503360000,313.37
8/23/2017,1503446400,317.40
8/24/2017,1503532800,325.28
8/25/2017,1503619200,330.06
8/26/2017,1503705600,332.86
8/27/2017,1503792000,347.88
8/28/2017,1503878400,347.66
8/29/2017,1503964800,372.35
8/30/2017,1504051200,383.86
8/31/2017,1504137600,388.33
9/1/2017,1504224000,391.42
9/2/2017,1504310400,351.03
9/3/2017,1504396800,352.45
9/4/2017,1504483200,303.70
9/5/2017,1504569600,317.94
9/6/2017,1504656000,338.92
9/7/2017,1504742400,335.37
9/8/2017,1504828800,306.72
9/9/2017,1504915200,303.79
9/10/2017,1505001600,299.21
9/11/2017,1505088000,297.95
